applicant_id,age,gender,education,employment_status,annual_income,monthly_expenses,existing_debts,loan_amount,loan_term,credit_score,debt_to_income_ratio,loan_to_income_ratio,approval_score,loan_approved,application_date
APP01214,43,Female,Master,Self-Employed,57070,3076.0,596.0,95309,240,628.0,0.0939,1.67,73.24,1,2023-02-20
APP01215,32,Female,Bachelor,Employed,35039,880.0,232.0,32304,120,787.0,0.0988,0.9219,88.7,1,2023-02-20
APP01216,47,Male,High School,Employed,13664,654.0,2436.0,16926,24,645.0,0.7976,1.2387,24.59,0,2023-02-20
APP01217,28,Female,Associate,Employed,41361,1725.0,17971.0,100389,360,663.0,0.5154,2.4271,50.98,1,2023-02-20
APP01218,37,Male,Bachelor,Unemployed,5155,193.0,,25344,120,678.0,0.7145,4.9164,15.18,0,2023-02-20
APP01219,26,Female,Bachelor,Retired,28914,,7722.0,16570,36,850.0,0.4581,0.5731,56.44,1,2023-02-20
APP01220,56,Male,Bachelor,Employed,141193,7326.0,16676.0,14473,360,526.0,0.1215,0.1025,62.97,1,2023-02-20
APP01221,23,Male,Bachelor,Employed,37999,2478.0,2070.0,10342,60,699.0,0.1089,0.2722,58.43,1,2023-02-20
APP01222,38,Male,Bachelor,Employed,54034,3226.0,9178.0,259591,360,654.0,0.33,4.8042,79.54,1,2023-02-20
APP01223,41,Male,Master,Self-Employed,110304,6053.0,20594.0,83848,24,647.0,0.5668,0.7602,45.11,0,2023-02-20
APP01224,39,Female,Bachelor,Retired,33837,1521.0,5710.0,15914,36,708.0,0.3255,0.4703,55.46,1,2023-02-20
APP01225,33,Female,Master,Self-Employed,81138,3354.0,35684.0,107523,120,760.0,0.5723,1.3252,65.63,1,2023-02-21
APP01226,33,Female,Associate,Self-Employed,38238,1007.0,2624.0,41218,12,703.0,1.1466,1.0779,56.25,1,2023-02-21
APP01227,35,Male,Bachelor,Self-Employed,48019,1918.0,291.0,39312,12,773.0,0.8247,0.8187,70.54,1,2023-02-21
APP01228,33,Female,Master,Employed,39433,2379.0,14141.0,15148,180,624.0,0.3842,0.3841,51.29,1,2023-02-21
APP01229,44,Male,Bachelor,Unemployed,14966,613.0,392.0,17831,36,645.0,0.4233,1.1914,30.48,0,2023-02-21
APP01230,57,Female,Master,Self-Employed,29346,1298.0,5260.0,26005,240,549.0,0.2235,0.8862,55.13,1,2023-02-21
APP01231,29,Female,Master,Self-Employed,113916,4138.0,35288.0,5583,60,848.0,0.3196,0.049,89.25,1,2023-02-21
APP01232,21,Male,High School,Part-Time,8504,309.0,473.0,18224,240,631.0,0.1628,2.143,48.3,0,2023-02-21
APP01233,34,Female,Bachelor,Unemployed,15864,437.0,4222.0,26999,60,620.0,0.6065,1.7019,22.2,0,2023-02-21
APP01234,60,Male,High School,Unemployed,5750,290.0,348.0,76696,84,710.0,1.966,13.3384,24.62,0,2023-02-21
APP01235,26,Male,PhD,Retired,23830,1040.0,5651.0,16428,48,760.0,0.4095,0.6894,72.68,1,2023-02-21
APP01236,51,Male,Master,Retired,51082,2566.0,554.0,51519,120,580.0,0.1117,1.0086,49.6,0,2023-02-21
APP01237,51,Male,High School,Self-Employed,60055,2869.0,9593.0,5175,48,768.0,0.1813,0.0862,82.83,1,2023-02-21
APP01238,29,Female,High School,Employed,27564,1606.0,4674.0,68433,36,619.0,0.9971,2.4827,33.5,0,2023-02-21
APP01239,40,Male,Bachelor,Employed,70284,3956.0,7128.0,13091,24,793.0,0.1945,0.1863,97.7,1,2023-02-21
APP01240,51,Male,Associate,Unemployed,5000,285.0,871.0,29858,24,595.0,3.16,5.9716,12.39,0,2023-02-21
APP01241,31,Female,High School,Employed,17730,812.0,6825.0,37237,48,723.0,0.91,2.1002,44.75,0,2023-02-21
APP01242,32,Female,Bachelor,Employed,93545,3717.0,18574.0,31829,120,654.0,0.2326,0.3403,74.42,1,2023-02-21
APP01243,29,Female,Bachelor,Employed,43834,2800.0,21380.0,24700,36,537.0,0.6756,0.5635,39.37,0,2023-02-21
APP01244,24,Female,High School,Unemployed,5000,136.0,446.0,9964,48,508.0,0.5874,1.9928,7.04,0,2023-02-21
APP01245,28,Female,Master,Self-Employed,49426,1549.0,5570.0,13205,240,575.0,0.1261,0.2672,53.94,1,2023-02-21
APP01246,22,Male,Master,Employed,40161,1706.0,1844.0,59703,120,749.0,0.1946,1.4866,80.99,1,2023-02-21
APP01247,35,Male,Master,Employed,58652,2966.0,37308.0,16682,240,455.0,0.6503,0.2844,35.55,0,2023-02-21
APP01248,27,Male,Master,Unemployed,10588,268.0,90.0,24769,240,683.0,0.1255,2.3393,48.94,0,2023-02-21
APP01249,37,Male,Associate,Employed,45567,2504.0,3035.0,8154,24,674.0,0.1561,0.1789,64.16,1,2023-02-22
APP01250,21,Female,Associate,Employed,40245,,2133.0,53469,360,481.0,0.0973,1.3286,50.48,1,2023-02-22
APP01251,38,Male,Associate,Self-Employed,90459,4088.0,6629.0,9361,24,570.0,0.125,0.1035,57.62,1,2023-02-22
APP01252,43,Female,Master,Self-Employed,86677,3696.0,32472.0,55981,240,570.0,0.4069,0.6459,53.3,1,2023-02-22
APP01253,21,Male,PhD,Employed,92438,4311.0,6363.0,11496,84,655.0,0.0866,0.1244,74.71,1,2023-02-22
APP01254,38,Male,Master,Self-Employed,125524,3984.0,46857.0,60573,84,796.0,0.4422,0.4826,83.73,1,2023-02-22
APP01255,47,Male,Master,Employed,52469,1549.0,4332.0,27123,120,757.0,0.1343,0.5169,96.76,1,2023-02-22
APP01256,22,Female,Bachelor,Unemployed,5216,193.0,1509.0,17205,240,613.0,0.4542,3.2985,18.91,0,2023-02-22
APP01257,51,Female,Bachelor,Employed,89633,4890.0,,96792,84,567.0,0.2649,1.0799,58.41,1,2023-02-22
APP01258,39,Female,Bachelor,Employed,52466,2597.0,2935.0,25461,60,494.0,0.153,0.4853,43.25,0,2023-02-22
APP01259,27,Male,High School,Unemployed,7358,331.0,658.0,20141,24,612.0,1.4581,2.7373,18.37,0,2023-02-22
APP01260,34,Other,High School,Unemployed,5000,244.0,414.0,55675,180,560.0,0.8251,11.135,10.98,0,2023-02-22
APP01261,40,Male,Bachelor,Employed,36010,1739.0,1625.0,8230,24,646.0,0.1594,0.2285,61.9,1,2023-02-22
APP01262,35,Male,Bachelor,Employed,74858,2829.0,3840.0,5000,120,650.0,0.058,0.0668,71.36,1,2023-02-22
APP01263,40,Other,Bachelor,Part-Time,40101,1165.0,1241.0,67940,84,602.0,0.273,1.6942,56.33,1,2023-02-22
APP01264,25,Male,Bachelor,Unemployed,14508,904.0,891.0,13779,60,604.0,0.2514,0.9498,36.78,0,2023-02-22
APP01265,36,Female,Associate,Employed,61942,3096.0,9098.0,53728,84,580.0,0.2708,0.8674,42.1,0,2023-02-22
APP01266,21,Male,Bachelor,Self-Employed,71669,3875.0,5253.0,27915,180,598.0,0.0993,0.3895,63.89,1,2023-02-22
APP01267,33,Female,Bachelor,Employed,52352,2320.0,9783.0,10602,240,793.0,0.197,0.2025,94.82,1,2023-02-22
APP01268,25,Female,Bachelor,Self-Employed,49395,2791.0,32164.0,43731,48,701.0,0.8725,0.8853,60.7,1,2023-02-22
APP01269,27,Male,Master,Employed,116719,5760.0,8287.0,19377,240,703.0,0.0793,0.166,84.61,1,2023-02-22
APP01270,47,Female,Bachelor,Employed,40665,1107.0,3788.0,11363,360,751.0,0.1025,0.2794,79.42,1,2023-02-22
APP01271,45,Male,Bachelor,Employed,58982,3662.0,1585.0,11602,180,742.0,0.04,0.1967,79.95,1,2023-02-22
APP01272,41,Female,Master,Employed,42631,1608.0,3184.0,6725,240,792.0,0.0826,0.1577,93.59,1,2023-02-22
APP01273,24,Male,Master,Employed,45830,1409.0,8920.0,37138,120,708.0,0.2757,0.8103,74.29,1,2023-02-23
APP01274,31,Male,Master,Employed,56629,1623.0,2082.0,12729,12,670.0,0.2615,0.2248,63.04,1,2023-02-23
APP01275,47,Male,Associate,Employed,27875,1533.0,840.0,26166,84,590.0,0.1642,0.9387,56.62,1,2023-02-23
APP01276,36,Male,High School,Employed,51136,2778.0,3622.0,23263,120,567.0,0.1163,0.4549,53.27,1,2023-02-23
APP01277,58,Female,Associate,Unemployed,5000,270.0,1280.0,12666,240,738.0,0.3827,2.5332,47.11,0,2023-02-23
APP01278,38,Male,Associate,Employed,43787,2765.0,6418.0,7955,84,638.0,0.1725,0.1817,64.08,1,2023-02-23
APP01279,36,Male,Master,Unemployed,13618,538.0,6455.0,204223,180,514.0,1.4738,14.9965,12.17,0,2023-02-23
APP01280,31,Male,Bachelor,Employed,19823,959.0,6984.0,25878,120,440.0,0.4829,1.3055,25.68,0,2023-02-23
APP01281,36,Male,High School,Employed,27523,1398.0,676.0,115694,48,850.0,1.0754,4.2035,54.21,1,2023-02-23
APP01282,33,Female,High School,Self-Employed,42893,2822.0,279.0,68319,36,551.0,0.5374,1.5928,29.71,0,2023-02-23
APP01283,42,Other,High School,Retired,25510,969.0,1948.0,20807,120,581.0,0.1579,0.8156,38.49,0,2023-02-23
APP01284,44,Male,Bachelor,Employed,44260,2870.0,4901.0,31094,36,772.0,0.3449,0.7025,86.42,1,2023-02-23
APP01285,27,Female,Master,Employed,89393,2788.0,9718.0,30379,36,529.0,0.222,0.3398,66.24,1,2023-02-23
APP01286,21,Female,Master,Self-Employed,66371,3772.0,1433.0,117637,120,703.0,0.1988,1.7724,82.5,1,2023-02-23
APP01287,21,Male,PhD,Retired,44420,2281.0,888.0,52253,180,832.0,0.0984,1.1763,95.33,1,2023-02-23
APP01288,40,Female,Associate,Retired,28352,1673.0,204.0,14103,84,850.0,0.0783,0.4974,77.88,1,2023-02-23
APP01289,23,Male,Associate,Employed,66236,1735.0,18905.0,35642,240,605.0,0.3123,0.5381,64.29,1,2023-02-23
APP01290,21,Female,Associate,Employed,29721,839.0,13158.0,51197,36,648.0,1.0169,1.7226,38.28,0,2023-02-23
APP01291,38,Female,Bachelor,Self-Employed,42272,1179.0,779.0,10506,48,610.0,0.0806,0.2485,67.88,1,2023-02-23
APP01292,59,Male,Master,Self-Employed,50172,2493.0,1803.0,39947,120,648.0,0.1156,0.7962,62.73,1,2023-02-23
APP01293,34,Female,Bachelor,Self-Employed,45670,2289.0,645.0,78935,180,779.0,0.1293,1.7284,88.77,1,2023-02-23
APP01294,43,Female,Master,Part-Time,65012,4079.0,20475.0,13548,84,510.0,0.3447,0.2084,57.23,1,2023-02-23
APP01295,35,Male,Bachelor,Unemployed,13054,580.0,6240.0,15131,12,714.0,1.6371,1.1591,32.1,0,2023-02-23
APP01296,34,Female,High School,Employed,19492,542.0,887.0,68075,120,630.0,0.3948,3.4925,41.02,0,2023-02-23
APP01297,44,Male,High School,Employed,25415,857.0,1379.0,20264,180,786.0,0.1074,0.7973,77.16,1,2023-02-24
APP01298,32,Other,Bachelor,Self-Employed,64970,1646.0,4390.0,12263,48,781.0,0.1148,0.1887,87.53,1,2023-02-24
APP01299,37,Female,Master,Employed,40502,2323.0,4241.0,54492,24,609.0,0.7774,1.3454,41.25,0,2023-02-24
APP01300,38,Male,Associate,Employed,28993,1710.0,4988.0,42679,84,638.0,0.3823,1.472,42.48,0,2023-02-24
APP01301,28,Male,Master,Employed,124846,8312.0,13145.0,29013,12,739.0,0.3377,0.2324,85.69,1,2023-02-24
APP01302,44,Female,Master,Employed,46895,1977.0,21215.0,66149,60,748.0,0.7345,1.4106,60.65,1,2023-02-24
APP01303,33,Male,Bachelor,Employed,79010,2038.0,1247.0,70018,12,402.0,0.902,0.8862,35.14,0,2023-02-24
APP01304,27,Male,Master,Part-Time,59687,2075.0,14347.0,25178,36,738.0,0.381,0.4218,58.96,1,2023-02-24
APP01305,40,Male,Bachelor,Employed,33971,1681.0,2074.0,130543,60,814.0,0.8296,3.8428,56.97,1,2023-02-24
APP01306,26,Male,Bachelor,Self-Employed,34555,2248.0,2457.0,95483,24,675.0,1.4527,2.7632,46.25,0,2023-02-24
APP01307,35,Male,Master,Employed,55508,1627.0,10273.0,5500,24,745.0,0.2346,0.0991,75.96,1,2023-02-24
APP01308,34,Male,PhD,Employed,42665,1282.0,16961.0,11800,180,777.0,0.416,0.2766,84.12,1,2023-02-24
APP01309,45,Male,Associate,Retired,26560,1440.0,5017.0,5000,12,672.0,0.3771,0.1883,44.34,0,2023-02-24
APP01310,39,Female,Bachelor,Part-Time,22115,1167.0,4960.0,20748,120,731.0,0.3181,0.9382,62.88,1,2023-02-24
APP01311,34,Male,High School,Employed,41093,1456.0,8564.0,10209,180,651.0,0.225,0.2484,68.76,1,2023-02-24
APP01312,43,Male,Associate,Unemployed,16756,986.0,972.0,14024,36,644.0,0.337,0.837,22.75,0,2023-02-24
APP01313,48,Male,Bachelor,Employed,73772,2240.0,15651.0,64373,36,,0.503,0.8726,47.34,0,2023-02-24
APP01314,40,Female,Master,Retired,48832,3104.0,11242.0,6608,120,667.0,0.2438,0.1353,70.52,1,2023-02-24
APP01315,35,Male,Bachelor,Employed,18342,612.0,2097.0,29845,48,838.0,0.5211,1.6271,59.46,1,2023-02-24
APP01316,21,Male,High School,Employed,42830,1215.0,4943.0,29701,60,559.0,0.2541,0.6935,51.73,1,2023-02-24
APP01317,24,Male,Associate,Self-Employed,108456,4245.0,23197.0,25187,180,711.0,0.2294,0.2322,74.8,1,2023-02-24
APP01318,31,Female,Bachelor,Part-Time,5440,178.0,1385.0,29870,36,682.0,2.0849,5.4908,34.82,0,2023-02-24
APP01319,28,Female,Associate,Employed,58816,2761.0,3628.0,5000,84,797.0,0.0738,0.085,99.31,1,2023-02-24
APP01320,33,Female,Associate,Unemployed,7695,412.0,1866.0,14077,240,816.0,0.334,1.8294,48.02,0,2023-02-24
APP01321,35,Female,Master,Employed,41667,1893.0,10519.0,92447,24,557.0,1.3618,2.2187,33.5,0,2023-02-25
APP01322,40,Female,High School,Part-Time,25610,1345.0,1024.0,10326,24,592.0,0.2416,0.4032,41.98,0,2023-02-25
APP01323,34,Male,Bachelor,Employed,115249,4633.0,21818.0,102057,84,598.0,0.3158,0.8855,67.31,1,2023-02-25
APP01324,39,Female,Master,Part-Time,46949,1228.0,,8730,360,601.0,0.0371,0.1859,53.09,1,2023-02-25
APP01325,35,Male,Associate,Employed,34609,2269.0,507.0,7929,36,610.0,0.091,0.2291,56.81,1,2023-02-25
APP01326,21,Female,Bachelor,Employed,30585,1808.0,3920.0,12563,48,684.0,0.2309,0.4108,62.1,1,2023-02-25
APP01327,25,Female,Bachelor,Retired,31618,887.0,11349.0,66387,24,564.0,1.4088,2.0997,19.74,0,2023-02-25
APP01328,33,Male,Bachelor,Retired,45513,1989.0,246.0,17380,60,578.0,0.0818,0.3819,51.42,1,2023-02-25
APP01329,22,Male,Bachelor,Self-Employed,44435,2286.0,11674.0,35465,12,570.0,1.0609,0.7981,23.86,0,2023-02-25
APP01330,40,Male,Associate,Employed,36036,1187.0,3817.0,28535,60,699.0,0.2643,0.7918,61.73,1,2023-02-25
APP01331,50,Female,Master,Self-Employed,287412,14107.0,85039.0,25756,84,643.0,0.3087,0.0896,62.32,1,2023-02-25
APP01332,47,Female,Master,Self-Employed,120210,5678.0,33440.0,74555,360,625.0,0.2989,0.6202,66.66,1,2023-02-25
APP01333,32,Female,Associate,Self-Employed,81459,2743.0,25436.0,49871,180,565.0,0.3531,0.6122,41.47,0,2023-02-25
APP01334,49,Male,High School,Self-Employed,18187,561.0,3996.0,10782,180,489.0,0.2592,0.5928,33.15,0,2023-02-25
APP01335,36,Female,High School,Employed,24094,1364.0,6691.0,21580,36,813.0,0.5763,0.8957,46.82,0,2023-02-25
APP01336,31,Female,High School,Unemployed,7124,273.0,206.0,108526,24,621.0,7.6458,15.2339,18.76,0,2023-02-25
APP01337,28,Female,Bachelor,Unemployed,5943,209.0,322.0,34740,84,850.0,0.8893,5.8455,39.37,0,2023-02-25
APP01338,31,Male,High School,Employed,76383,4257.0,3181.0,8052,84,727.0,0.0567,0.1054,82.07,1,2023-02-25
APP01339,31,Male,Associate,Self-Employed,92776,5164.0,18877.0,8521,84,832.0,0.2166,0.0918,82.27,1,2023-02-25
APP01340,36,Female,Master,Self-Employed,53685,1960.0,1343.0,54836,24,749.0,0.5357,1.0214,61.04,1,2023-02-25
APP01341,36,Female,Associate,Self-Employed,111831,6861.0,3374.0,47190,60,665.0,0.1146,0.422,76.01,1,2023-02-25
APP01342,35,Female,Master,Employed,63591,3413.0,20142.0,12873,36,590.0,0.3842,0.2024,56.03,1,2023-02-25
APP01343,39,Male,Master,Self-Employed,255855,10082.0,46966.0,48927,60,552.0,0.2218,0.1912,58.57,1,2023-02-25
APP01344,46,Male,Associate,Employed,44793,1917.0,13992.0,96714,24,761.0,1.3919,2.1591,58.4,1,2023-02-25
APP01345,44,Female,Master,Self-Employed,93505,5168.0,2104.0,86360,180,676.0,0.0841,0.9236,77.21,1,2023-02-26
APP01346,21,Male,Master,Unemployed,25664,867.0,1959.0,97092,12,711.0,3.8595,3.7832,36.94,0,2023-02-26
APP01347,21,Female,Bachelor,Unemployed,18571,826.0,927.0,41956,240,731.0,0.1629,2.2592,58.63,1,2023-02-26
APP01348,44,Male,Associate,Employed,53790,2809.0,,23338,180,685.0,0.0304,0.4339,66.74,1,2023-02-26
APP01349,21,Male,Bachelor,Self-Employed,50248,2385.0,2523.0,19497,120,602.0,0.089,0.388,68.25,1,2023-02-26
APP01350,32,Female,PhD,Retired,57051,2872.0,4085.0,26531,360,751.0,0.0871,0.465,82.1,1,2023-02-26
APP01351,23,Female,Bachelor,Employed,32594,1556.0,473.0,13348,24,630.0,0.2193,0.4095,63.0,1,2023-02-26
APP01352,21,Male,High School,Part-Time,18513,616.0,2321.0,20182,120,659.0,0.2344,1.0902,48.69,0,2023-02-26
APP01353,40,Male,Bachelor,Unemployed,5630,236.0,408.0,74614,180,721.0,0.956,13.2529,38.28,0,2023-02-26
APP01354,42,Female,Bachelor,Unemployed,5000,235.0,35.0,7426,24,644.0,0.7496,1.4852,14.16,0,2023-02-26
APP01355,29,Male,Bachelor,Employed,50272,2890.0,9179.0,7843,84,468.0,0.2049,0.156,39.17,0,2023-02-26
APP01356,21,Female,Master,Employed,119790,6258.0,23478.0,52282,60,754.0,0.2833,0.4364,84.76,1,2023-02-26
APP01357,29,Male,Bachelor,Part-Time,38939,1665.0,10505.0,20330,60,775.0,0.3742,0.5221,76.51,1,2023-02-26
APP01358,38,Female,Master,Employed,61169,4012.0,6098.0,5764,240,466.0,0.1044,0.0942,57.01,1,2023-02-26
APP01359,21,Female,Master,Employed,152643,4501.0,79286.0,25614,84,545.0,0.5434,0.1678,53.48,1,2023-02-26
APP01360,36,Female,Bachelor,Self-Employed,40569,1363.0,14934.0,22849,24,850.0,0.6497,0.5632,54.51,1,2023-02-26
APP01361,34,Male,High School,Employed,13153,515.0,1581.0,19055,240,673.0,0.1926,1.4487,62.89,1,2023-02-26
APP01362,40,Female,Master,Unemployed,5000,172.0,441.0,46563,36,650.0,3.1924,9.3126,29.74,0,2023-02-26
APP01363,36,Male,PhD,Self-Employed,44809,2287.0,20.0,9259,240,607.0,0.0108,0.2066,81.18,1,2023-02-26
APP01364,25,Male,High School,Part-Time,25809,687.0,4805.0,27184,360,546.0,0.2213,1.0533,36.41,0,2023-02-26
APP01365,46,Other,Bachelor,Unemployed,7137,231.0,891.0,22725,240,630.0,0.284,3.1841,34.44,0,2023-02-26
APP01366,33,Female,Associate,Employed,52468,1953.0,21826.0,27729,120,747.0,0.4688,0.5285,61.75,1,2023-02-26
APP01367,34,Female,Master,Employed,145147,7761.0,19637.0,6729,120,648.0,0.1399,0.0464,70.38,1,2023-02-26
APP01368,25,Male,Master,Unemployed,7353,452.0,5450.0,17709,120,711.0,0.982,2.4084,38.05,0,2023-02-26
APP01369,30,Male,High School,Employed,43589,2539.0,12572.0,27332,60,826.0,0.4138,0.627,71.73,1,2023-02-27
APP01370,26,Male,Master,Retired,50062,1631.0,23056.0,41478,48,591.0,0.6677,0.8285,25.23,0,2023-02-27
APP01371,33,Female,High School,Unemployed,5000,242.0,297.0,117844,48,680.0,5.9516,23.5688,24.47,0,2023-02-27
APP01372,52,Female,Master,Employed,125425,3292.0,3042.0,51264,120,750.0,0.0651,0.4087,98.54,1,2023-02-27
APP01373,21,Male,Bachelor,Part-Time,21226,805.0,5074.0,38906,120,556.0,0.4223,1.8329,33.8,0,2023-02-27
APP01374,21,Female,Associate,Employed,34392,2014.0,7958.0,74397,84,667.0,0.5404,2.1632,56.26,1,2023-02-27
APP01375,49,Male,High School,Employed,98630,4342.0,3514.0,21098,120,837.0,0.057,0.2139,86.49,1,2023-02-27
APP01376,32,Male,High School,Unemployed,8913,278.0,1934.0,93259,180,615.0,0.9145,10.4633,11.94,0,2023-02-27
APP01377,28,Male,Bachelor,Part-Time,38929,1684.0,5093.0,65868,120,756.0,0.3,1.692,65.27,1,2023-02-27
APP01378,45,Male,Bachelor,Self-Employed,106165,3530.0,1847.0,18831,24,635.0,0.1061,0.1774,72.61,1,2023-02-27
APP01379,28,Male,High School,Employed,24787,1025.0,2590.0,125387,60,829.0,1.1162,5.0586,48.78,0,2023-02-27
APP01380,53,Female,High School,Employed,64102,2905.0,25727.0,38466,48,485.0,0.5514,0.6001,30.73,0,2023-02-27
APP01381,41,Male,High School,Employed,26698,1056.0,2827.0,155495,84,656.0,0.9379,5.8242,46.83,0,2023-02-27
APP01382,30,Female,Master,Employed,48535,3108.0,11316.0,34287,24,502.0,0.5864,0.7064,32.58,0,2023-02-27
APP01383,56,Male,Master,Employed,55623,2694.0,244.0,17162,120,579.0,0.0352,0.3085,58.63,1,2023-02-27
APP01384,28,Other,High School,Self-Employed,27656,1662.0,5402.0,14559,24,579.0,0.4585,0.5264,33.07,0,2023-02-27
APP01385,42,Female,Bachelor,Part-Time,36972,2096.0,16273.0,20239,48,623.0,0.577,0.5474,32.54,0,2023-02-27
APP01386,37,Female,High School,Employed,39219,2060.0,4072.0,17033,180,531.0,0.1328,0.4343,54.01,1,2023-02-27
APP01387,48,Male,Master,Employed,49848,2278.0,3080.0,74392,24,642.0,0.808,1.4924,41.04,0,2023-02-27
APP01388,50,Female,Master,Part-Time,44643,1120.0,6966.0,26286,120,696.0,0.2149,0.5888,55.82,1,2023-02-27
APP01389,35,Female,Bachelor,Unemployed,8543,431.0,3178.0,7396,240,496.0,0.4153,0.8657,14.44,0,2023-02-27
APP01390,27,Male,PhD,Retired,37444,1491.0,1092.0,31901,84,586.0,0.1509,0.852,46.95,0,2023-02-27
APP01391,39,Male,Master,Employed,65297,1952.0,5063.0,29744,120,850.0,0.1231,0.4555,97.91,1,2023-02-27
APP01392,28,Male,Master,Employed,80345,3497.0,2048.0,18492,180,682.0,0.0408,0.2302,81.42,1,2023-02-27
APP01393,55,Female,Bachelor,Self-Employed,65528,3646.0,6747.0,33325,36,468.0,0.2725,0.5086,47.01,0,2023-02-28
APP01394,36,Male,Associate,Self-Employed,38222,2487.0,4457.0,25970,84,509.0,0.2137,0.6795,42.86,0,2023-02-28
APP01395,31,Male,Associate,Employed,63642,2583.0,27551.0,44667,48,672.0,0.6084,0.7018,53.38,1,2023-02-28
APP01396,36,Male,Associate,Self-Employed,41010,1952.0,3272.0,42615,36,660.0,0.4262,1.0391,54.4,1,2023-02-28
APP01397,21,Male,Bachelor,Employed,35330,2136.0,4435.0,36023,36,591.0,0.4654,1.0196,32.09,0,2023-02-28
APP01398,25,Female,High School,Employed,16470,640.0,5348.0,9517,84,850.0,0.4073,0.5778,73.89,1,2023-02-28
APP01399,47,Male,Associate,Self-Employed,74935,2317.0,4358.0,146563,180,850.0,0.1885,1.9559,85.25,1,2023-02-28
APP01400,28,Female,Bachelor,Employed,49325,1812.0,8296.0,7748,240,623.0,0.176,0.1571,69.34,1,2023-02-28
APP01401,24,Female,Associate,Self-Employed,50931,3181.0,10812.0,24270,60,737.0,0.3076,0.4765,73.96,1,2023-02-28
APP01402,40,Male,Bachelor,Employed,82693,2616.0,4977.0,11208,60,742.0,0.0873,0.1355,78.38,1,2023-02-28
APP01403,46,Female,PhD,Employed,57916,2242.0,1559.0,36940,120,755.0,0.0907,0.6378,89.61,1,2023-02-28
APP01404,42,Male,Master,Employed,32053,1421.0,3360.0,30053,180,585.0,0.1673,0.9376,61.1,1,2023-02-28
APP01405,44,Female,Bachelor,Employed,50761,3060.0,3360.0,23505,48,843.0,0.182,0.4631,88.34,1,2023-02-28
APP01406,27,Male,Bachelor,Employed,57181,3663.0,2657.0,90600,48,643.0,0.4426,1.5844,45.68,0,2023-02-28
APP01407,21,Female,Bachelor,Self-Employed,47282,2020.0,25728.0,65303,84,692.0,0.7414,1.3811,47.97,0,2023-02-28
APP01408,50,Male,High School,Part-Time,35848,2288.0,3750.0,20708,60,650.0,0.2201,0.5777,50.09,1,2023-02-28
APP01409,31,Male,Master,Employed,18384,,5353.0,51190,120,636.0,0.5696,2.7845,37.18,0,2023-02-28
APP01410,32,Female,Associate,Employed,72948,2300.0,2377.0,94065,84,677.0,0.2168,1.2895,84.44,1,2023-02-28
APP01411,48,Male,High School,Retired,30579,1973.0,12862.0,64930,24,531.0,1.4823,2.1234,20.91,0,2023-02-28
APP01412,40,Female,Master,Employed,80077,3702.0,19001.0,24125,36,452.0,0.3377,0.3013,58.06,1,2023-02-28
APP01413,39,Male,High School,Employed,6472,211.0,1605.0,7538,240,628.0,0.3062,1.1647,47.73,0,2023-02-28
APP01414,56,Female,Bachelor,Employed,93147,4222.0,6900.0,34881,36,561.0,0.1989,0.3745,57.4,1,2023-02-28
APP01415,28,Male,High School,Unemployed,5000,288.0,498.0,45930,24,704.0,4.6926,9.186,35.12,0,2023-02-28
APP01416,44,Female,High School,Employed,26621,1582.0,3593.0,14534,120,693.0,0.1896,0.546,62.97,1,2023-02-28
APP01417,35,Male,High School,Self-Employed,34659,2114.0,8107.0,27392,120,651.0,0.3129,0.7903,56.85,1,2023-03-01
APP01418,37,Male,High School,Employed,42067,2050.0,11931.0,25177,84,798.0,0.3691,0.5985,80.97,1,2023-03-01
APP01419,50,Male,Bachelor,Employed,67488,4125.0,822.0,81647,84,649.0,0.185,1.2098,68.31,1,2023-03-01
APP01420,40,Female,Master,Employed,99586,4605.0,35015.0,118545,360,504.0,0.3913,1.1904,58.08,1,2023-03-01
APP01421,40,Male,Bachelor,Unemployed,14742,741.0,6130.0,68883,24,627.0,2.7521,4.6726,19.94,0,2023-03-01
APP01422,45,Female,Master,Self-Employed,79549,4503.0,10723.0,25123,84,767.0,0.1799,0.3158,89.23,1,2023-03-01
APP01423,31,Female,Associate,Employed,51299,2191.0,1590.0,67384,84,461.0,0.2186,1.3136,48.71,0,2023-03-01
APP01424,26,Male,Associate,Employed,24151,,6180.0,45208,12,640.0,2.1278,1.8719,27.42,0,2023-03-01
APP01425,24,Female,High School,Self-Employed,25929,1026.0,3093.0,25338,60,707.0,0.3147,0.9772,70.52,1,2023-03-01
APP01426,21,Male,Bachelor,Part-Time,38352,1955.0,9775.0,143474,180,850.0,0.5043,3.741,63.24,1,2023-03-01
APP01427,55,Male,Bachelor,Employed,74503,2459.0,18845.0,14906,60,770.0,0.293,0.2001,88.25,1,2023-03-01
APP01428,23,Female,Bachelor,Self-Employed,77436,2414.0,1053.0,43613,240,663.0,0.0418,0.5632,81.71,1,2023-03-01
APP01429,32,Female,Master,Employed,49274,1833.0,6903.0,52661,120,702.0,0.247,1.0687,79.8,1,2023-03-01
APP01430,32,Female,Bachelor,Employed,77284,2035.0,7651.0,21375,120,460.0,0.1267,0.2766,62.57,1,2023-03-01
APP01431,38,Male,Bachelor,Employed,27429,1535.0,12017.0,42079,180,545.0,0.5404,1.5341,49.76,0,2023-03-01
APP01432,43,Male,PhD,Unemployed,25202,901.0,1330.0,57319,120,715.0,0.2802,2.2744,74.38,1,2023-03-01
